tweet_id,name,tweet_year,tweet_month,tweet_day,mean_rating,dog_type,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,display_text_range,is_quote_status,retweet_count,favorite_count,favorited,lang
791406955684368384,Levi,2016,October,Wednesday,1.2,None,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True,122,False,4797,14670,False,en
791312159183634433,Mabel,2016,October,Wednesday,1.2,None,Miniature_Pinscher,0.892925,True,Toy_Terrier,0.0955238,True,Doberman,0.00354426,True,106,False,2963,9841,False,en
790987426131050500,Misty,2016,October,Tuesday,1.2,None,Cocker_Spaniel,0.349195,True,Flat-Coated_Retriever,0.309535,True,Newfoundland,0.104768,True,54,False,2483,11089,False,en
790946055508652032,Betty,2016,October,Tuesday,1.2,puppo,Dishwasher,0.700466,False,Golden_Retriever,0.245773,True,Chow,0.0390116999999999,True,90,False,5496,18601,False,en
790698755171364864,Mosby,2016,October,Monday,1.2,None,Bernese_Mountain_Dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True,82,False,2203,9158,False,en
790581949425475584,Duke,2016,October,Monday,1.1,None,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True,115,False,8183,22473,False,en
790337589677002753,Maggie,2016,October,Sunday,1.2,None,Pembroke,0.658808,True,Cardigan,0.153096,True,Toy_Terrier,0.102299,True,72,False,2167,8740,False,en
790277117346975746,Bruce,2016,October,Sunday,1.1,None,Labrador_Retriever,0.427742,True,Great_Dane,0.190503,True,Curly-Coated_Retriever,0.146427,True,77,False,3732,14081,False,en
789986466051088384,Happy,2016,October,Sunday,1.2,None,Tub,0.479477,False,Bathtub,0.325106,False,Golden_Retriever,0.0785304999999999,True,80,False,2704,10369,False,en
789628658055020548,Eli,2016,October,Saturday,1.3,None,Chow,0.260702,True,Cougar,0.0881427,False,Pomeranian,0.0798831,True,41,False,2080,8448,False,en
789599242079838210,Brownie,2016,October,Friday,1.2,None,Chesapeake_Bay_Retriever,0.8788219999999999,True,Beagle,0.0185703,True,Labrador_Retriever,0.0174985,True,74,False,2279,7620,False,en
789530877013393408,Rizzy,2016,October,Friday,1.2,None,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_Elkhound,0.151024,True,52,False,3942,13188,False,en
789268448748703744,Stella,2016,October,Friday,1.0,None,Malamute,0.81286,True,Siberian_Husky,0.120853,True,Eskimo_Dog,0.0242692999999999,True,79,False,3014,10196,False,en
789137962068021249,Bo,2016,October,Thursday,1.2,None,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True,114,False,3244,10875,False,en
788908386943430656,Lucy,2016,October,Thursday,1.1,None,Remote_Control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden_Retriever,0.0340897,True,102,False,14409,30653,False,en
788765914992902144,Butter,2016,October,Wednesday,1.2,None,Cocker_Spaniel,0.500509,True,Golden_Retriever,0.272734,True,Jigsaw_Puzzle,0.0414758,False,79,False,12014,30658,False,en
788412144018661376,Dexter,2016,October,Tuesday,1.1,None,Golden_Retriever,0.805238,True,Labrador_Retriever,0.113798,True,Brittany_Spaniel,0.0385587,True,71,False,5990,16060,False,en
788178268662984705,None,2016,October,Tuesday,1.3,None,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_Fox,0.0360719,False,78,False,2488,8100,False,en
788150585577050112,Leo,2016,October,Monday,1.3,None,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,80,False,1510,6865,False,en
788039637453406209,None,2016,October,Monday,1.2,None,Beach_Wagon,0.362925,False,Minivan,0.304759,False,Limousine,0.101702,False,59,False,1535,6867,False,en
787810552592695296,Frank,2016,October,Monday,1.1,None,Pug,0.362835,True,French_Bulldog,0.2218639999999999,True,English_Setter,0.0804183,True,98,False,3540,9717,False,en
787717603741622272,Tonks,2016,October,Sunday,1.3,puppo,German_Shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999,True,115,False,3240,11416,False,en
787397959788929025,Moose,2016,October,Saturday,1.1,None,Chihuahua,0.900483,True,Toy_Terrier,0.0210845,True,Miniature_Pinscher,0.019484,True,107,False,3300,12120,False,en
787322443945877504,Lincoln,2016,October,Saturday,1.0,None,Seat_Belt,0.747739,False,Golden_Retriever,0.1057029999999999,True,Dingo,0.0172568,False,105,False,2032,8726,False,en
786963064373534720,Rory,2016,October,Friday,1.2,None,Golden_Retriever,0.915303,True,Saluki,0.0462126,True,Labrador_Retriever,0.0375041,True,110,False,9327,29725,False,en
786709082849828864,Logan,2016,October,Thursday,7.5,None,Pomeranian,0.467321,True,Persian_Cat,0.122978,False,Chow,0.102654,True,104,False,7069,20296,False,en
786664955043049472,None,2016,October,Thursday,1.2,None,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True,51,False,2996,11957,False,en
786595970293370880,Dale,2016,October,Thursday,1.1,None,Pembroke,0.709512,True,Cardigan,0.287178,True,Chow,0.000570176,True,95,False,3601,10497,False,en
786363235746385920,Rizzo,2016,October,Thursday,1.3,doggo,Golden_Retriever,0.929266,True,Labrador_Retriever,0.0628667,True,Saluki,0.00215669,True,83,False,4072,12189,False,en
786233965241827333,Mattie,2016,October,Wednesday,1.1,None,Labrador_Retriever,0.478193,True,Schipperke,0.224817,True,Staffordshire_Bullterrier,0.0773956,True,117,False,5571,17178,False,en
785927819176054784,Lucy,2016,October,Tuesday,1.2,None,Teddy,0.97207,False,Toy_Poodle,0.00849262,True,Chow,0.00288271,True,78,False,3652,12696,False,en
785872687017132033,Rusty,2016,October,Tuesday,1.2,None,Great_Pyrenees,0.392108,True,Golden_Retriever,0.198358,True,Pekinese,0.143328,True,114,False,2130,7489,False,en
785639753186217984,Pinot,2016,October,Tuesday,1.0,pupper,Porcupine,0.978042,False,Sea_Urchin,0.0061063,False,Echidna,0.00544197,False,140,False,2561,8735,False,en
785533386513321988,Dallas,2016,October,Monday,1.1,None,Miniature_Pinscher,0.4360229999999999,True,Black-And-Tan_Coonhound,0.258049,True,Rottweiler,0.145231,True,63,False,2334,10183,False,en
785264754247995392,Doc,2016,October,Sunday,1.2,None,Teddy,0.6748930000000001,False,Cradle,0.0567395999999999,False,Chow,0.056137,True,80,False,1911,8128,False,en
785170936622350336,Hero,2016,October,Sunday,1.1,None,Seat_Belt,0.891193,False,Eskimo_Dog,0.0274944,True,Samoyed,0.0195303,True,118,False,5639,13491,False,en
784826020293709826,Rusty,2016,October,Saturday,1.3,None,Chow,0.0903414,True,Binoculars,0.0834988,False,Irish_Setter,0.0774556,True,73,False,3712,11310,False,en
784517518371221505,Frankie,2016,October,Friday,1.1,None,Malamute,0.757764,True,Eskimo_Dog,0.151248,True,Siberian_Husky,0.0848401999999999,True,83,False,2970,10039,False,en
784431430411685888,Stormy,2016,October,Friday,1.2,None,Miniature_Poodle,0.744819,True,Toy_Poodle,0.243192,True,Standard_Poodle,0.0109202,True,77,False,1491,6329,False,en
783839966405230592,Riley,2016,October,Thursday,1.3,None,Quilt,0.333739,False,Siamese_Cat,0.136245,False,Three-Toed_Sloth,0.117464,False,117,False,12643,33689,False,en
783821107061198850,Mairi,2016,October,Thursday,1.2,None,Lakeland_Terrier,0.265659,True,Golden_Retriever,0.196414,True,Standard_Poodle,0.1335339999999999,True,77,False,2269,8209,False,en
783695101801398276,Loomis,2016,October,Wednesday,1.2,None,Chow,0.314265,True,Golden_Retriever,0.300435,True,Australian_Terrier,0.0494869,True,126,False,3737,11650,False,en
783466772167098368,Finn,2016,October,Wednesday,1.1,None,Chihuahua,0.789,True,Miniature_Pinscher,0.115916,True,Toy_Terrier,0.0362939,True,138,False,2608,9468,False,en
783391753726550016,Godi,2016,October,Tuesday,1.3,None,Norwegian_Elkhound,0.87713,True,Cairn,0.0862406,True,Keeshond,0.0110191,True,109,False,6441,18908,False,en
783334639985389568,Dave,2016,October,Tuesday,1.2,None,Cardigan,0.593858,True,Shetland_Sheepdog,0.1306109999999999,True,Pembroke,0.100842,True,98,False,13616,32651,False,en
783085703974514689,Earl,2016,October,Monday,1.1,None,Chesapeake_Bay_Retriever,0.240602,True,Airedale,0.164088,True,Boxer,0.134506,True,93,False,2565,9112,False,en
782969140009107456,Cali,2016,October,Monday,1.2,None,Seat_Belt,0.474292,False,Golden_Retriever,0.171393,True,Labrador_Retriever,0.110592,True,97,False,8521,26949,False,en
782747134529531904,Deacon,2016,October,Monday,1.1,doggo,Golden_Retriever,0.560699,True,Otterhound,0.199482,True,Clumber,0.0406818,True,89,False,1604,8310,False,en
782722598790725632,Penny,2016,October,Sunday,1.0,None,Irish_Setter,0.574557,True,Golden_Retriever,0.339251,True,Seat_Belt,0.0461082,False,91,False,6238,19250,False,en
782598640137187329,Timmy,2016,October,Sunday,1.1,None,Malamute,0.8408709999999999,True,Tibetan_Mastiff,0.140516,True,Eskimo_Dog,0.0120116,True,108,False,2184,8694,False,en
782305867769217024,Sampson,2016,October,Saturday,1.2,doggo,Briard,0.5044270000000001,True,Soft-Coated_Wheaten_Terrier,0.390678,True,Lhasa,0.0345955,True,111,False,6470,18630,False,en
781955203444699136,Chipson,2016,September,Friday,1.1,None,Pool_Table,0.179568,False,Dining_Table,0.154396,False,Microwave,0.0336905,False,125,False,3920,12357,False,en
781661882474196992,None,2016,September,Friday,0.5,None,Pembroke,0.438087,True,Golden_Retriever,0.226954,True,Collie,0.0706516,True,98,False,3129,11634,False,en
781524693396357120,None,2016,September,Thursday,1.2,None,Tennis_Ball,0.994712,False,Chesapeake_Bay_Retriever,0.0035225,True,Labrador_Retriever,0.0009214389999999,True,112,False,6426,23163,False,en
781251288990355457,Oakley,2016,September,Wednesday,1.1,None,Mexican_Hairless,0.8877709999999999,True,Italian_Greyhound,0.0306664,True,Seat_Belt,0.0267298,False,102,False,2458,9428,False,en
781163403222056960,None,2016,September,Wednesday,1.0,None,Shetland_Sheepdog,0.973841,True,Collie,0.0251875999999999,True,Border_Collie,0.0002973109999999,True,111,False,3168,10895,False,en
780931614150983680,None,2016,September,Wednesday,1.3,puppo,Padlock,0.731564,False,Necklace,0.0654616,False,Chain,0.0364691,False,108,False,8536,24192,False,en
780858289093574656,Dash,2016,September,Tuesday,1.0,None,Chesapeake_Bay_Retriever,0.488555,True,Sussex_Spaniel,0.271655,True,Kelpie,0.106913,True,129,False,2328,8033,False,en
780800785462489090,Koda,2016,September,Tuesday,1.1,None,Siberian_Husky,0.951963,True,Eskimo_Dog,0.0353461,True,Pembroke,0.00886194,True,105,False,1505,6141,False,en
780601303617732608,Hercules,2016,September,Tuesday,1.2,None,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_Springer,0.00104955,True,100,False,3839,13525,False,en
780543529827336192,None,2016,September,Monday,1.2,None,Golden_Retriever,0.628312,True,Labrador_Retriever,0.317365,True,Tibetan_Mastiff,0.0122601,True,61,False,2032,7040,False,en
780459368902959104,Bear,2016,September,Monday,1.1,None,Great_Dane,0.3824909999999999,True,German_Shepherd,0.312026,True,Bull_Mastiff,0.0332719,True,112,False,1224,5892,False,en
780192070812196864,None,2016,September,Sunday,1.1,None,Vizsla,0.144012,True,Mongoose,0.0914736,False,Hatchet,0.0735447,False,108,False,2589,9712,False,en
779834332596887552,Scout,2016,September,Sunday,1.1,None,Golden_Retriever,0.99383,True,Cocker_Spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True,91,False,8237,21252,False,en
779377524342161408,None,2016,September,Friday,1.2,pupper,Sundial,0.170921,False,Cash_Machine,0.0603586,False,Maze,0.0549814,False,84,False,3613,9831,False,en
779123168116150273,Reggie,2016,September,Friday,1.2,None,Toy_Poodle,0.43108,True,Soft-Coated_Wheaten_Terrier,0.0603649,True,Cocker_Spaniel,0.0598454,True,79,False,4207,13206,False,en
779056095788752897,None,2016,September,Thursday,1.3,None,Chihuahua,0.721188,True,Toy_Terrier,0.112943,True,Kelpie,0.0533644999999999,True,86,False,5247,16500,False,en
778990705243029504,Jay,2016,September,Thursday,1.1,None,Cocker_Spaniel,0.7153510000000001,True,Labrador_Retriever,0.207056,True,Chihuahua,0.0285194,True,110,False,8437,22342,False,en
778748913645780993,Mya,2016,September,Thursday,1.1,None,Staffordshire_Bullterrier,0.351434,True,Boxer,0.201478,True,American_Staffordshire_Terrier,0.142838,True,85,False,1562,7717,False,en
778650543019483137,Strider,2016,September,Wednesday,1.0,None,German_Shepherd,0.515699,True,Malinois,0.300292,True,Kelpie,0.0870223,True,121,False,1729,6430,False,en
778624900596654080,Penny,2016,September,Wednesday,1.1,None,Airedale,0.786089,True,Irish_Terrier,0.121488,True,Lakeland_Terrier,0.0146031,True,73,False,1176,5177,False,en
778408200802557953,None,2016,September,Wednesday,1.4,None,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,Beagle,0.0119417,True,73,False,5023,15135,False,en
778383385161035776,Nala,2016,September,Wednesday,1.3,None,Collie,0.3452659999999999,True,Borzoi,0.312823,True,Border_Collie,0.213011,True,99,False,1271,6515,False,en
778286810187399168,Stanley,2016,September,Tuesday,1.1,None,Boston_Bull,0.3220699999999999,True,Pug,0.229903,True,Muzzle,0.10142,False,109,False,3836,11576,False,en
778039087836069888,None,2016,September,Tuesday,1.2,pupper,German_Shepherd,0.717776,True,Malinois,0.111175,True,Norwegian_Elkhound,0.0588024,True,68,False,3065,9417,False,en
778027034220126208,Sophie,2016,September,Tuesday,2.7,pupper,Clumber,0.946718,True,Cocker_Spaniel,0.0159499,True,Lhasa,0.00651911,True,137,False,1885,7320,False,en
777885040357281792,Wesley,2016,September,Monday,0.3,None,Afghan_Hound,0.123529,True,Basset,0.119682,True,Siberian_Husky,0.1087089999999999,True,116,False,1893,7078,False,en
777684233540206592,None,2016,September,Monday,1.2,None,Cocker_Spaniel,0.253442,True,Golden_Retriever,0.16285,True,Otterhound,0.110921,True,91,False,3403,12518,False,en
777621514455814149,Derek,2016,September,Sunday,1.2,None,Chow,0.999823,True,Norwich_Terrier,5.644850000000001e-05,True,Pomeranian,2.76806e-05,True,112,False,2910,9742,False,en
777189768882946048,Jeffrey,2016,September,Saturday,1.2,None,Chihuahua,0.988412,True,Mexican_Hairless,0.00417722,True,Hog,0.00150658,False,77,False,4999,15921,False,en
776813020089548800,Solomon,2016,September,Friday,1.2,None,Toy_Poodle,0.51661,True,Miniature_Poodle,0.255033,True,Standard_Poodle,0.168989,True,116,False,1405,5444,False,en
776477788987613185,Huck,2016,September,Thursday,1.1,pupper,Labrador_Retriever,0.8848389999999999,True,Chesapeake_Bay_Retriever,0.0575650999999999,True,Paintbrush,0.00576608,False,103,False,3249,9858,False,en
776218204058357768,None,2016,September,Thursday,1.3,floofer,Samoyed,0.940326,True,Pomeranian,0.0555271999999999,True,Keeshond,0.00222635,True,104,False,18497,33345,False,en
776201521193218049,O,2016,September,Wednesday,1.0,None,Rottweiler,0.502228,True,Black-And-Tan_Coonhound,0.154594,True,Bloodhound,0.135176,True,93,False,2919,10681,False,en
776113305656188928,Sampson,2016,September,Wednesday,1.1,pupper,Mousetrap,0.777468,False,Black_Widow,0.0939401999999999,False,Paddlewheel,0.0174919,False,92,False,5068,13102,False,en
776088319444877312,None,2016,September,Wednesday,1.0,None,Web_Site,0.999916,False,Pug,7.657020000000001e-05,True,Menu,2.16468e-06,False,113,False,179,2045,False,en
775842724423557120,Blue,2016,September,Tuesday,1.2,None,Chow,0.520022,True,Bath_Towel,0.0287747,False,French_Bulldog,0.0259901,True,107,False,3116,13022,False,en
775733305207554048,Anakin,2016,September,Tuesday,1.1,doggo,Long-Horned_Beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros_Beetle,0.0278060999999999,False,115,False,4627,15413,False,en
775729183532220416,None,2016,September,Tuesday,1.3,None,Web_Site,0.989407,False,Hand-Held_Computer,0.00213902,False,Menu,0.00211536,False,102,False,5302,14361,False,en
775364825476165632,Finley,2016,September,Monday,1.1,doggo,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.0343063,True,83,False,3472,8295,False,en
775085132600442880,Tucker,2016,September,Sunday,1.3,None,Chow,0.316565,True,Golden_Retriever,0.241929,True,Pomeranian,0.157524,True,58,False,5488,17281,False,en
774757898236878852,Finley,2016,September,Saturday,1.2,None,Toy_Poodle,0.7199409999999999,True,Miniature_Poodle,0.251546,True,Lakeland_Terrier,0.00700838,True,89,False,2035,9462,False,en
774639387460112384,Sprinkles,2016,September,Saturday,1.0,None,Walker_Hound,0.6275930000000001,True,Basenji,0.1287049999999999,True,Ibizan_Hound,0.126282,True,76,False,2013,7508,False,en
774314403806253056,None,2016,September,Friday,1.4,None,Eskimo_Dog,0.5960449999999999,True,Siberian_Husky,0.223067,True,Saluki,0.0363246999999999,True,103,False,6478,24167,True,en
773985732834758656,Winnie,2016,September,Thursday,1.1,pupper,Giant_Panda,0.4511489999999999,False,Fur_Coat,0.148001,False,Pug,0.10957,True,116,False,4492,11925,False,en
773922284943896577,Heinrich,2016,September,Thursday,1.2,None,Pomeranian,0.554331,True,Samoyed,0.432158,True,Chow,0.00319942,True,113,False,1999,7110,False,en
773704687002451968,Loki,2016,September,Thursday,1.2,None,Silky_Terrier,0.324251,True,Yorkshire_Terrier,0.1812099999999999,True,Airedale,0.133436,True,106,False,1891,7317,False,en
773670353721753600,Shakespeare,2016,September,Wednesday,1.0,None,Old_English_Sheepdog,0.969311,True,Maltese_Dog,0.013243,True,Soft-Coated_Wheaten_Terrier,0.00485731,True,113,False,1501,5935,False,en
773547596996571136,Chelsea,2016,September,Wednesday,1.1,pupper,Norwegian_Elkhound,0.372202,True,Chesapeake_Bay_Retriever,0.1371869999999999,True,Malamute,0.0714361999999999,True,68,False,7126,24553,False,en
773308824254029826,Bungalo,2016,September,Tuesday,1.2,None,Shopping_Cart,0.572349,False,Labrador_Retriever,0.1514059999999999,True,Shopping_Basket,0.107102,False,114,False,8640,25846,False,en
773247561583001600,Chip,2016,September,Tuesday,1.0,None,Seat_Belt,0.713588,False,Miniature_Pinscher,0.0833687999999999,True,Brabancon_Griffon,0.0756961,True,115,False,3699,10414,False,en
773191612633579521,Grey,2016,September,Tuesday,1.2,None,Blenheim_Spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh_Springer_Spaniel,0.144614,True,99,False,4736,11117,False,en
772877495989305348,None,2016,September,Monday,1.1,None,Tabby,0.218303,False,Norwegian_Elkhound,0.138523,True,Wombat,0.0742172,False,71,False,4501,9555,False,en
772826264096874500,Roosevelt,2016,September,Monday,1.1,None,Basset,0.915351,True,Walker_Hound,0.0724159,True,Beagle,0.00822894,True,120,False,2669,8842,False,en
772581559778025472,None,2016,September,Sunday,1.0,None,Newfoundland,0.574345,True,Border_Collie,0.128352,True,Saint_Bernard,0.0594755,True,116,False,1968,7192,False,en
772193107915964416,Willem,2016,September,Saturday,1.2,pupper,Pembroke,0.3679449999999999,True,Chihuahua,0.2235219999999999,True,Pekinese,0.164871,True,104,False,1612,6665,False,en
772152991789019136,None,2016,September,Saturday,1.0,None,Golden_Retriever,0.275318,True,Irish_Setter,0.100988,True,Vizsla,0.0735248999999999,True,116,False,1300,4181,False,en
772117678702071809,Jack,2016,September,Saturday,1.2,None,Labrador_Retriever,0.217821,True,Beagle,0.157677,True,Golden_Retriever,0.127726,True,116,False,848,4165,False,en
772114945936949249,Finn,2016,September,Saturday,1.0,None,Chihuahua,0.803293,True,Toy_Terrier,0.0529799999999999,True,Italian_Greyhound,0.0372388,True,108,False,546,3005,False,en
772102971039580160,Penny,2016,September,Saturday,1.1,None,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_Sheepdog,0.0637031,True,107,False,1065,4448,False,en
771770456517009408,Davey,2016,September,Friday,1.1,None,Papillon,0.53318,True,Collie,0.192031,True,Border_Collie,0.121626,True,100,False,3924,13356,False,en
771500966810099713,Dakota,2016,September,Friday,1.2,None,Labrador_Retriever,0.833952,True,Golden_Retriever,0.103223,True,Soccer_Ball,0.0120939,False,72,False,3018,9167,False,en
771380798096281600,Fizz,2016,September,Thursday,1.1,None,Collie,0.503728,True,Border_Collie,0.4509439999999999,True,English_Springer,0.0126927999999999,True,116,False,5912,11746,False,en
771136648247640064,Dixie,2016,September,Thursday,1.1,None,Bathtub,0.36866,False,Golden_Retriever,0.297402,True,Tub,0.201711,False,106,False,3357,10223,False,en
771102124360998913,Charlie,2016,August,Wednesday,1.2,None,Labrador_Retriever,0.568789,True,Pug,0.179918,True,Staffordshire_Bullterrier,0.0344374,True,115,False,1663,6898,False,en
771014301343748096,None,2016,August,Wednesday,0.7,None,Meerkat,0.202335,False,Doormat,0.11179,False,Macaque,0.0889253,False,116,False,1782,7032,False,en
770787852854652928,Winston,2016,August,Wednesday,1.0,None,Bernese_Mountain_Dog,0.787812,True,Greater_Swiss_Mountain_Dog,0.163946,True,Entlebucher,0.0202934,True,99,False,1415,5498,False,en
770772759874076672,Sebastian,2016,August,Tuesday,1.1,None,Chow,0.979515,True,Golden_Retriever,0.0102187,True,Pomeranian,0.00460604,True,107,False,1626,5749,False,en
770655142660169732,Very,2016,August,Tuesday,1.1,None,Madagascar_Cat,0.494803,False,Skunk,0.161184,False,Paper_Towel,0.0915715,False,115,False,2013,8130,False,en
770414278348247044,Al,2016,August,Tuesday,1.1,None,Maillot,0.5805279999999999,False,Maillot,0.0814488999999999,False,Golden_Retriever,0.0535696,True,115,False,2390,6987,False,en
770293558247038976,Jackson,2016,August,Monday,1.0,None,Italian_Greyhound,0.931668,True,Mexican_Hairless,0.0388962,True,Whippet,0.0131514,True,93,False,1718,6923,False,en
770069151037685760,Carbon,2016,August,Monday,1.0,None,Boston_Bull,0.414965,True,American_Staffordshire_Terrier,0.286985,True,Staffordshire_Bullterrier,0.11497,True,115,False,2651,8385,False,en
769940425801170949,Klein,2016,August,Sunday,1.2,None,Miniature_Pinscher,0.796313,True,Chihuahua,0.155413,True,Staffordshire_Bullterrier,0.0309433,True,100,False,11131,34948,False,en
769695466921623552,Titan,2016,August,Sunday,1.3,None,Pug,0.407117,True,Muzzle,0.165638,False,Kuvasz,0.0458371999999999,True,98,False,1926,7101,False,en
769212283578875904,Dondon,2016,August,Friday,1.2,None,Golden_Retriever,0.166538,True,Pekinese,0.148215,True,Cocker_Spaniel,0.0827351,True,111,False,1969,5980,False,en
768970937022709760,Kirby,2016,August,Friday,1.2,None,Pomeranian,0.182358,True,Golden_Retriever,0.1106579999999999,True,Mousetrap,0.0863988999999999,False,64,False,7574,16017,False,en
768855141948723200,Jesse,2016,August,Thursday,1.1,None,Chow,0.7202189999999999,True,Brabancon_Griffon,0.0583653,True,Rottweiler,0.0551134999999999,True,99,False,1034,4660,False,en
768609597686943744,Lou,2016,August,Thursday,1.0,None,Basenji,0.183283,True,Italian_Greyhound,0.136012,True,Whippet,0.0601299,True,112,False,1382,4580,False,en
768596291618299904,Oakley,2016,August,Wednesday,1.2,None,Great_Pyrenees,0.729745,True,Golden_Retriever,0.237961,True,Labrador_Retriever,0.0209033,True,116,False,1473,5592,False,en
768473857036525572,Chevy,2016,August,Wednesday,1.1,None,Labrador_Retriever,0.73917,True,Chesapeake_Bay_Retriever,0.246488,True,Kelpie,0.00689234,True,116,False,3958,15110,False,en
768193404517830656,Gerald,2016,August,Tuesday,0.8,doggo,Lion,0.396984,False,Ram,0.300851,False,Cheetah,0.094474,False,115,False,4080,12157,False,en
767884188863397888,Tito,2016,August,Tuesday,1.0,None,Coral_Reef,0.32774,False,Cliff,0.157182,False,Lakeside,0.0488096,False,63,False,1634,5309,False,en
767754930266464257,Philbert,2016,August,Monday,1.1,None,Vizsla,0.307794,True,Fountain,0.1421849999999999,False,Chesapeake_Bay_Retriever,0.1139029999999999,True,108,False,6221,17814,False,en
767500508068192258,Louie,2016,August,Sunday,1.2,None,Chow,0.483228,True,Golden_Retriever,0.165063,True,Norfolk_Terrier,0.0601729,True,87,False,2688,8295,False,en
767191397493538821,None,2016,August,Sunday,1.3,doggo,Patio,0.708665,False,Boathouse,0.110056,False,Pier,0.0395323,False,111,False,4406,13643,False,en
767122157629476866,Rupert,2016,August,Saturday,1.3,None,Toy_Poodle,0.873841,True,Miniature_Poodle,0.0591918,True,Irish_Terrier,0.035306,True,84,False,3261,11227,False,en
766793450729734144,Rufus,2016,August,Saturday,1.0,None,Beagle,0.451697,True,Basset,0.197513,True,Bloodhound,0.0726986,True,113,False,1565,5650,False,en
766693177336135680,Brudge,2016,August,Friday,1.1,None,Doberman,0.948355,True,Vizsla,0.0150319999999999,True,Rhodesian_Ridgeback,0.00963084,True,104,False,918,4484,False,en
766423258543644672,Shadoe,2016,August,Thursday,0.9,None,Keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_Elkhound,0.000253109,True,109,False,1825,6671,False,en
766313316352462849,Oscar,2016,August,Thursday,1.2,None,Toy_Poodle,0.966896,True,Miniature_Poodle,0.0164243,True,Cocker_Spaniel,0.0102271,True,107,False,2166,7493,False,en
766069199026450432,Juno,2016,August,Thursday,1.2,None,Redbone,0.484855,True,Beagle,0.437527,True,Basset,0.0105854,True,66,False,1003,4765,False,en
766008592277377025,Angel,2016,August,Wednesday,1.1,None,Welsh_Springer_Spaniel,0.7281529999999999,True,Basset,0.103842,True,Brittany_Spaniel,0.0624143,True,113,False,571,4149,False,en
765719909049503744,Brat,2016,August,Wednesday,1.2,None,Golden_Retriever,0.969518,True,Labrador_Retriever,0.0216961,True,Border_Terrier,0.00207455,True,115,False,2475,8021,False,en
765669560888528897,Tove,2016,August,Tuesday,1.2,None,Beagle,0.993333,True,Walker_Hound,0.00290219,True,Basset,0.00241518,True,87,False,1407,5760,False,en
765395769549590528,My,2016,August,Tuesday,1.3,None,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_Sheepdog,0.0388749,True,110,False,3127,20539,False,en
765371061932261376,Louie,2016,August,Tuesday,1.1,pupper,Golden_Retriever,0.829456,True,Labrador_Retriever,0.0893708999999999,True,Kuvasz,0.0170275,True,112,False,2475,7842,False,en
765222098633691136,Gromit,2016,August,Monday,1.0,None,Dalmatian,0.556595,True,Whippet,0.151047,True,American_Staffordshire_Terrier,0.0964355,True,96,False,3914,12902,False,en
764857477905154048,Aubie,2016,August,Sunday,1.2,None,Bernese_Mountain_Dog,0.7920590000000001,True,Appenzeller,0.155034,True,Entlebucher,0.0383738,True,116,False,2029,7099,False,en
764259802650378240,Kota,2016,August,Saturday,1.0,None,German_Shepherd,0.973677,True,Malinois,0.0259497,True,Kelpie,0.0001915679999999,True,108,False,1745,6718,False,en
763837565564780549,Alfie,2016,August,Thursday,1.1,None,Malamute,0.375098,True,Jean,0.0693617,False,Keeshond,0.0505276,True,63,False,4858,14041,False,en
763183847194451968,Clark,2016,August,Wednesday,0.8,None,Miniature_Poodle,0.354674,True,Toy_Poodle,0.338642,True,Teddy,0.155828,False,102,False,1702,6004,False,en
763103485927849985,Belle,2016,August,Tuesday,1.0,None,Seat_Belt,0.685821,False,Ice_Bear,0.0815972,False,Chow,0.0390848,True,111,False,2602,8163,False,en
762699858130116608,Leela,2016,August,Monday,1.1,None,Kelpie,0.519047,True,German_Shepherd,0.296069,True,Dingo,0.0610053,False,105,False,4190,13518,False,en
762471784394268675,Glenn,2016,August,Monday,1.2,None,Samoyed,0.540276,True,Standard_Poodle,0.279802,True,Toy_Poodle,0.102058,True,115,False,7612,12571,False,en
762464539388485633,Buddy,2016,August,Monday,1.2,None,Chow,0.999953,True,Tibetan_Mastiff,2.33591e-05,True,Dhole,3.01033e-06,False,113,False,4839,11503,False,en
762316489655476224,Scout,2016,August,Sunday,1.1,None,African_Grey,0.270468,False,Madagascar_Cat,0.0761865,False,Television,0.0333058,False,61,False,1298,5350,False,en
